,Depth,Resistivity,Gamma Ray,Total Porosity,Effective Porosity,Bulk Density,Compression Wave Travel Time,Shear Wave Travel Time
664,7137.0,106.1842,100.21287,0.04134,0.03125,2.6889,70.13673,119.04807
665,7137.5,104.47016,97.8844,0.043,0.02976,2.69098,70.13733,118.98502
666,7138.0,90.26875,94.31494,0.05059,0.03425,2.68891,70.17696,118.6955
667,7138.5,71.90009,92.13373,0.05839,0.03955,2.68619,70.2233,118.41814
668,7139.0,69.14833,94.51533,0.0604,0.04074,2.68137,70.25117,118.23447
669,7139.5,85.57935,98.7154,0.0549,0.03675,2.67547,70.23872,118.26231
670,7140.0,94.37736,100.33536,0.04852,0.03328,2.67029,70.20542,118.63047
671,7140.5,93.99741,101.564,0.04934,0.03638,2.66826,70.19445,119.05093
672,7141.0,98.7483,102.75603,0.05244,0.04019,2.66846,70.29092,118.92331
673,7141.5,100.09036,102.60356,0.05676,0.04427,2.66718,70.49152,118.2478
674,7142.0,106.61089,98.20451,0.06133,0.0479,2.6581,70.634,117.56812
675,7142.5,106.06173,95.09496,0.06174,0.04783,2.64742,70.5622,117.54355
676,7143.0,94.89999,97.59958,0.05839,0.04556,2.64447,70.35355,118.08982
677,7143.5,95.95201,101.64916,0.06124,0.05041,2.6468,70.34747,118.63687
678,7144.0,101.70206,103.48143,0.06797,0.05888,2.64057,70.82241,118.98638
679,7144.5,108.72308,102.60645,0.06666,0.05864,2.62142,71.7401,119.1493
680,7145.0,128.80765,106.06216,0.05586,0.04781,2.6001,72.78346,119.29338
681,7145.5,157.65384,113.92518,0.04937,0.04015,2.58624,73.63247,119.58589
682,7146.0,192.61171,121.22206,0.05579,0.04562,2.578,74.15134,119.97994
683,7146.5,217.13734,124.16872,0.06763,0.057,2.56832,74.37502,120.34837
684,7147.0,217.12961,123.785,0.07329,0.06206,2.55983,74.29594,120.5182
685,7147.5,200.02473,124.90137,0.07041,0.05756,2.55402,73.85308,120.21155
686,7148.0,189.53255,124.32166,0.06288,0.0474,2.55735,73.0444,119.46936
687,7148.5,202.55334,116.826,0.05958,0.04131,2.57346,72.03328,118.60873
688,7149.0,192.07152,105.57519,0.05934,0.03804,2.59964,71.06598,117.85464
689,7149.5,164.90378,97.07629,0.05462,0.0308,2.63284,70.29067,117.20211
690,7150.0,141.09564,94.12975,0.04519,0.02003,2.65889,69.72753,116.37994
691,7150.5,121.18217,94.48692,0.04074,0.016,2.6793,69.34314,115.53265
692,7151.0,120.69438,96.06713,0.0409,0.01783,2.68415,69.12228,114.95034
693,7151.5,135.47722,97.75438,0.04226,0.02071,2.67562,69.03925,114.78543
694,7152.0,147.64902,97.92165,0.0426,0.02242,2.66081,69.0263,114.91078
695,7152.5,150.78459,95.63565,0.04257,0.02466,2.6567,69.07442,115.127
696,7153.0,156.5695,94.65944,0.04439,0.0297,2.66269,69.21351,115.45063
697,7153.5,168.93434,97.58239,0.04795,0.03503,2.66653,69.46629,115.86965
698,7154.0,170.37572,101.81508,0.05307,0.0395,2.66029,69.74828,116.36121
699,7154.5,191.6759,103.7139,0.05793,0.04208,2.64459,70.03604,116.93171
700,7155.0,219.00917,103.06106,0.05998,0.04095,2.63082,70.49793,117.52843
701,7155.5,234.73601,108.0183,0.06182,0.03948,2.62072,71.31316,118.11489
702,7156.0,244.93053,123.03155,0.06856,0.04341,2.60977,72.62933,118.7567
703,7156.5,266.67783,140.12276,0.08136,0.05492,2.58919,74.19938,119.50132
704,7157.0,300.95407,146.3409,0.09367,0.06821,2.55934,75.24766,120.35181
705,7157.5,348.10425,136.41359,0.09497,0.07207,2.54199,75.17936,120.8724
706,7158.0,332.80109,122.34769,0.08461,0.06404,2.5573,74.23699,120.86864
707,7158.5,247.02254,114.15749,0.06956,0.0502,2.59876,73.44407,120.77937
708,7159.0,221.65475,115.69733,0.05671,0.03798,2.6318,73.45761,120.86169
709,7159.5,201.101,120.89558,0.05136,0.03414,2.63553,74.0298,121.12033
710,7160.0,193.20279,121.83416,0.04892,0.03355,2.619,74.4791,121.26669
711,7160.5,169.74066,115.55871,0.04908,0.03539,2.6181,74.322,121.49409
712,7161.0,125.00906,106.59224,0.05199,0.04017,2.63359,73.6117,121.95885
713,7161.5,106.3081,99.96956,0.05833,0.04773,2.65046,72.80913,122.63483
714,7162.0,100.48029,96.53341,0.06635,0.05541,2.65377,72.30761,123.15131
715,7162.5,99.9418,92.353,0.0727,0.06068,2.6477,72.11269,123.26691
716,7163.0,109.19257,91.82777,0.07666,0.06446,2.6431,72.00346,122.85081
717,7163.5,128.82242,95.48647,0.07745,0.06509,2.64017,71.76753,122.15573
718,7164.0,141.80879,99.08419,0.07264,0.05889,2.64418,71.42597,121.70784
719,7164.5,146.13292,99.3923,0.05994,0.0427,2.66054,71.127,121.77363
720,7165.0,142.55522,97.48229,0.05052,0.02885,2.69163,71.05747,122.56149
721,7165.5,105.10381,99.94324,0.05385,0.02814,2.70227,71.34643,123.54225
722,7166.0,97.91839,103.24313,0.06621,0.03879,2.68944,72.01798,124.45952
723,7166.5,100.39973,105.9883,0.0723,0.04507,2.65984,73.08994,125.506
724,7167.0,108.6172,110.41416,0.07114,0.04435,2.64178,74.59712,127.11761
725,7167.5,115.58349,115.9978,0.07235,0.04445,2.6316,76.47517,129.57523
726,7168.0,120.78606,123.53563,0.07952,0.04954,2.62996,78.4296,132.42978
727,7168.5,117.99416,128.95644,0.08927,0.05753,2.62735,79.86006,135.03722
728,7169.0,127.03455,134.84261,0.09985,0.06711,2.62108,80.59102,136.87302
729,7169.5,148.68753,140.5623,0.10632,0.07288,2.61344,80.93234,137.89642
730,7170.0,141.77715,144.9996,0.10176,0.06934,2.60814,81.22837,138.50922
731,7170.5,132.04955,147.60826,0.08754,0.05829,2.60326,81.5843,138.8869
732,7171.0,138.0657,146.37151,0.07406,0.04794,2.5995,81.82076,138.97528
733,7171.5,146.8511,142.7238,0.06761,0.04324,2.6042,81.72241,138.71027
734,7172.0,132.51718,139.32422,0.06479,0.04134,2.61147,81.19604,138.18106
735,7172.5,110.80207,137.45306,0.06427,0.04086,2.61393,80.50024,137.54826
736,7173.0,88.08022,134.22722,0.06256,0.03832,2.61157,79.9332,137.13005
737,7173.5,96.92461,126.62088,0.06154,0.0371,2.61337,79.62007,137.10818
738,7174.0,101.2723,117.55025,0.06129,0.03823,2.61638,79.41306,137.32697
739,7174.5,102.13971,111.99541,0.06508,0.04383,2.61535,79.03854,137.32405
740,7175.0,101.27909,111.8614,0.07294,0.05273,2.60579,78.51311,136.8806
741,7175.5,100.75457,114.42088,0.08392,0.06422,2.59398,78.14925,136.41194
742,7176.0,97.4917,116.82827,0.09191,0.07272,2.59015,78.26785,136.18095
743,7176.5,120.74268,123.79966,0.09435,0.07525,2.59987,79.07696,135.78764
744,7177.0,184.88643,137.64899,0.09475,0.075,2.60753,80.53587,134.75717
745,7177.5,204.6116,153.54628,0.09856,0.07827,2.6013,82.13784,133.31718
746,7178.0,148.93651,164.2641,0.10244,0.08286,2.57965,83.25697,132.40411
747,7178.5,158.3109,167.56168,0.10169,0.08267,2.55645,83.67617,132.60959
748,7179.0,177.73253,164.00201,0.09372,0.07422,2.53971,83.50485,133.51314
749,7179.5,191.53412,155.65219,0.08793,0.06786,2.53728,83.03397,134.12254
750,7180.0,185.63202,146.49844,0.09568,0.07502,2.54481,82.55714,133.89995
751,7180.5,174.27264,142.61971,0.10856,0.08645,2.5475,81.97707,132.79175
752,7181.0,214.86937,141.5587,0.11436,0.09088,2.54092,80.88546,130.76117
753,7181.5,265.06024,135.33226,0.1105,0.08706,2.52814,79.32272,128.30688
754,7182.0,271.15887,123.25536,0.10127,0.07991,2.52085,77.79428,126.46891
755,7182.5,292.2496,109.75964,0.09598,0.07795,2.51354,76.87694,125.94382
756,7183.0,391.80612,102.06521,0.09544,0.08051,2.50603,76.76162,126.44583
757,7183.5,489.88159,102.85611,0.09246,0.079,2.50681,77.29343,127.26303
758,7184.0,446.49893,111.34573,0.08879,0.07585,2.51655,78.26701,128.10574
759,7184.5,273.4592,129.8624,0.08737,0.07338,2.52541,79.43569,128.91983
760,7185.0,189.0284,147.55362,0.08876,0.072,2.52871,80.58833,129.63062
761,7185.5,164.46173,157.98143,0.09108,0.07105,2.5284,81.48631,130.23395
762,7186.0,167.70245,159.37178,0.09036,0.06869,2.53526,82.03294,130.81502
763,7186.5,179.22974,159.49454,0.08542,0.06299,2.55168,82.21931,131.42841
764,7187.0,190.06004,158.53633,0.07836,0.05457,2.58124,82.07377,132.22964
765,7187.5,150.19647,156.52205,0.07315,0.04719,2.61943,81.67683,133.2852
766,7188.0,112.11602,157.19023,0.07506,0.04654,2.64284,81.36456,134.51855
767,7188.5,97.5618,162.32962,0.08762,0.05597,2.64078,81.52905,136.04303
768,7189.0,106.65134,168.2737,0.10089,0.06684,2.61548,82.26222,137.97815
769,7189.5,114.57203,173.84056,0.10938,0.07588,2.59383,83.16568,139.96553
770,7190.0,125.34865,188.46753,0.11314,0.08172,2.57218,83.51949,140.96735
771,7190.5,150.42154,214.26781,0.11302,0.08379,2.55052,83.1799,140.17023
772,7191.0,161.39676,239.3131,0.1112,0.08435,2.52887,82.3148,138.02431
773,7191.5,167.81458,249.46709,0.11116,0.08805,2.50685,81.1365,136.4294
774,7192.0,185.56349,237.34807,0.11687,0.09871,2.48778,81.26026,139.1382
775,7192.5,182.7588,212.80569,0.12085,0.10818,2.48153,85.51076,150.6965
776,7193.0,175.12227,187.52699,0.11109,0.10199,2.48748,91.83226,169.46074
777,7193.5,213.12202,169.3261,0.08777,0.07914,2.50921,95.22239,184.77879
778,7194.0,230.35144,149.38297,0.06772,0.05672,2.55982,90.80371,184.77434
779,7194.5,156.63622,120.6619,0.05598,0.04235,2.61603,81.49557,167.51959
780,7195.0,122.28964,90.22562,0.0429,0.02735,2.66812,71.53311,142.66386
781,7195.5,174.58154,69.00265,0.02952,0.0133,2.71477,64.04584,121.83994
782,7196.0,190.38602,60.24672,0.02198,0.00532,2.75202,59.33297,110.34485
783,7196.5,190.36569,55.19838,0.02041,0.0038,2.75206,57.13539,105.5219
784,7197.0,296.90079,51.79174,0.01986,0.00372,2.74351,56.61033,103.49834
785,7197.5,304.3067,49.31609,0.01847,0.0032,2.74573,56.72976,102.15194
786,7198.0,178.16641,46.50727,0.01744,0.003,2.74973,56.62855,100.81916
787,7198.5,185.79312,43.65858,0.0163,0.003,2.76026,55.84724,99.8741
788,7199.0,222.31165,40.73041,0.0141,0.003,2.77072,54.59478,99.19029
789,7199.5,664.29523,40.12655,0.01139,0.003,2.77839,53.47929,98.56384
790,7200.0,1150.05261,44.42971,0.00978,0.003,2.77636,52.94945,98.42673
791,7200.5,1061.3374,56.31507,0.00956,0.003,2.77258,53.23292,99.26481
792,7201.0,986.23407,70.69309,0.01285,0.00621,2.77098,54.41749,100.86259
793,7201.5,431.9606,80.79029,0.02254,0.01607,2.76117,56.26362,102.6003
794,7202.0,136.55148,82.49512,0.03276,0.02572,2.74808,58.1131,103.89593
795,7202.5,93.09715,78.46472,0.03846,0.03042,2.73529,59.31481,104.54388
796,7203.0,82.37029,74.05514,0.03627,0.02755,2.73179,59.58157,104.75481
797,7203.5,75.45091,68.76073,0.03266,0.02425,2.72828,59.19458,104.84412
798,7204.0,66.88899,66.80515,0.02959,0.02088,2.72316,58.72779,104.97456
799,7204.5,65.15034,67.4727,0.02863,0.01921,2.71383,58.80201,105.02409
800,7205.0,83.76278,70.61358,0.03285,0.02291,2.70175,59.48353,104.9063
801,7205.5,118.14385,72.21702,0.0396,0.0287,2.68767,60.30432,105.20671
802,7206.0,140.17096,70.79081,0.04075,0.028,2.67979,60.717,106.08366
803,7206.5,138.53473,71.78936,0.03465,0.0195,2.68524,60.75478,106.82189
804,7207.0,145.99196,76.72232,0.02804,0.01075,2.698,60.80197,107.02759
805,7207.5,138.5858,82.84158,0.02588,0.00701,2.70881,61.10069,107.09403
806,7208.0,112.69887,85.71479,0.02746,0.00867,2.71889,61.51941,107.17506
807,7208.5,92.89719,82.25217,0.02504,0.00719,2.72717,61.81867,107.29851
808,7209.0,100.15678,76.50166,0.02108,0.00396,2.74059,61.86445,107.51032
809,7209.5,122.09797,70.66276,0.0205,0.003,2.75887,61.67753,107.60988
810,7210.0,114.77769,68.29633,0.02153,0.003,2.78467,61.37143,107.4414
811,7210.5,88.91803,68.36603,0.02188,0.003,2.80484,61.11604,107.12595
812,7211.0,104.99936,69.91721,0.02044,0.003,2.79791,61.02245,106.85972
813,7211.5,111.41413,70.39121,0.01936,0.0046,2.77154,61.00257,106.69289
814,7212.0,110.75717,69.42375,0.01901,0.00737,2.74848,60.83994,106.608
815,7212.5,150.39011,68.53107,0.01608,0.00706,2.74661,60.42059,106.6074
816,7213.0,202.78271,70.99618,0.0164,0.00931,2.74536,59.97212,106.7303
817,7213.5,158.5468,75.21754,0.01914,0.01267,2.73792,59.88253,107.02499
818,7214.0,117.01993,78.30875,0.02225,0.01585,2.73273,60.19544,107.41907
819,7214.5,93.01256,75.3019,0.02459,0.01867,2.73866,60.51207,107.52765
820,7215.0,84.91956,66.94442,0.02573,0.02103,2.7515,60.27182,107.01328
821,7215.5,115.13902,55.78809,0.02685,0.02357,2.75168,59.2037,105.96362
822,7216.0,153.74347,47.02085,0.02656,0.02398,2.74456,57.57632,104.50519
823,7216.5,221.3219,42.25559,0.02413,0.02115,2.72602,55.99746,103.07222
824,7217.0,443.41611,42.16321,0.02086,0.01685,2.70919,54.95672,101.99083
825,7217.5,812.68579,48.35317,0.01695,0.01147,2.70084,54.81892,101.94121
826,7218.0,922.6012,62.39348,0.01682,0.01019,2.70441,55.95344,103.04025
827,7218.5,382.2095,79.22654,0.02255,0.01512,2.69848,58.36358,105.45844
828,7219.0,180.12804,91.47386,0.03404,0.02542,2.68141,61.65635,108.83503
829,7219.5,189.19359,97.17869,0.04503,0.03414,2.66204,65.33907,112.87919
830,7220.0,160.30972,99.81957,0.04892,0.03476,2.65848,68.87843,117.12582
831,7220.5,103.2376,104.12182,0.04865,0.03056,2.66564,71.69457,121.02354
832,7221.0,92.26969,107.38845,0.04964,0.02884,2.66881,73.1324,123.8615
833,7221.5,100.44905,106.80579,0.05371,0.0334,2.66375,73.06211,124.56554
834,7222.0,120.89744,101.2084,0.05468,0.03768,2.65496,71.82746,123.37174
835,7222.5,149.78595,95.26392,0.04955,0.03653,2.65264,70.17097,121.68552
836,7223.0,168.18227,90.99466,0.0387,0.02853,2.66638,68.99134,120.63407
837,7223.5,160.36795,90.16695,0.02812,0.01955,2.6878,68.81772,120.30978
838,7224.0,128.79887,89.66208,0.02478,0.01555,2.70003,69.37238,120.30709
839,7224.5,106.97106,89.77106,0.027,0.01445,2.69615,69.96362,120.39522
840,7225.0,107.95515,89.51787,0.03181,0.01546,2.68686,70.04313,120.27677
841,7225.5,119.57527,88.20933,0.03864,0.02124,2.68386,69.45706,119.77634
842,7226.0,150.78986,86.23787,0.04593,0.03009,2.68012,68.35165,118.92658
843,7226.5,171.00296,82.6689,0.04905,0.03541,2.67243,67.11069,117.90464
844,7227.0,207.57994,79.13266,0.04787,0.03577,2.66846,66.11958,117.05333
845,7227.5,276.32068,76.34459,0.04566,0.03417,2.67174,65.63757,116.4473
846,7228.0,262.42798,75.27036,0.04631,0.03365,2.67475,65.70296,116.26638
847,7228.5,224.526,77.04365,0.04896,0.03263,2.67199,66.25574,116.49064
848,7229.0,170.85124,79.75898,0.05029,0.02962,2.66496,66.85298,116.51438
849,7229.5,135.38896,81.55305,0.04583,0.02229,2.66544,66.98969,116.23641
850,7230.0,173.7305,81.00596,0.03435,0.01036,2.68468,66.45824,115.67897
851,7230.5,191.22536,78.03571,0.02711,0.00478,2.72116,65.40357,114.9399
852,7231.0,229.27058,75.62985,0.02334,0.00464,2.73703,64.11857,114.06918
853,7231.5,287.33823,75.06068,0.02285,0.00853,2.72613,62.97978,113.05226
854,7232.0,246.22688,74.66624,0.026,0.0164,2.7004,62.202,112.08321
855,7232.5,215.40639,72.66411,0.02806,0.02272,2.69562,61.58424,111.04102
856,7233.0,239.95361,69.45474,0.02894,0.0264,2.70235,61.01051,109.91591
857,7233.5,261.94019,67.96304,0.02881,0.02715,2.71549,60.51482,108.83603
858,7234.0,264.87424,67.85691,0.02682,0.02409,2.72099,60.20704,108.34504
859,7234.5,216.29666,68.60461,0.02492,0.01968,2.72164,60.16597,108.42593
860,7235.0,179.68506,69.56927,0.02442,0.01551,2.71792,60.34898,108.71587
861,7235.5,173.53966,70.82726,0.02463,0.0125,2.71222,60.66856,108.91654
862,7236.0,150.83369,71.22602,0.02479,0.01035,2.71119,61.09372,108.98793
863,7236.5,107.03327,70.79468,0.02612,0.01032,2.70837,61.5448,108.90424
864,7237.0,75.76078,69.64268,0.02765,0.01032,2.70665,61.73518,108.54479
865,7237.5,90.02074,66.91807,0.03072,0.01173,2.70135,61.397,108.3727
866,7238.0,113.8392,65.32889,0.0297,0.00887,2.69789,60.60264,108.57269
867,7238.5,108.97036,64.79874,0.02624,0.00456,2.70421,59.78955,108.70618
868,7239.0,82.27281,66.53041,0.02429,0.0031,2.71539,59.35852,108.47385
869,7239.5,77.11108,67.49432,0.02266,0.003,2.72262,59.36768,108.0405
870,7240.0,82.27407,68.66056,0.02082,0.003,2.72179,59.68093,108.02617
871,7240.5,108.61893,70.53811,0.01969,0.00431,2.72162,60.13452,108.63872
872,7241.0,127.1007,72.56815,0.02202,0.00986,2.73287,60.66956,109.53404
873,7241.5,136.84691,72.30436,0.02775,0.01868,2.74783,61.23436,110.57499
874,7242.0,131.54749,72.13133,0.03229,0.02496,2.74774,61.79859,111.69136
875,7242.5,117.73508,73.4155,0.03244,0.02454,2.7367,62.36231,112.88838
876,7243.0,112.7534,77.22306,0.03138,0.02159,2.72617,62.92625,114.08386
877,7243.5,104.47089,80.44107,0.03183,0.02004,2.72291,63.47939,114.88499
878,7244.0,100.20729,82.22847,0.03413,0.02091,2.71809,63.99813,115.46004
879,7244.5,104.38276,82.6714,0.03599,0.02155,2.71659,64.48295,115.878
880,7245.0,107.12157,82.79783,0.037,0.02196,2.71843,64.95667,116.3495
881,7245.5,104.17203,83.26228,0.03678,0.02173,2.71857,65.40487,116.92352
882,7246.0,104.90008,84.83855,0.0351,0.01959,2.71787,65.86171,117.50788
883,7246.5,104.19744,87.10097,0.03361,0.01678,2.72154,66.33006,118.08019
884,7247.0,97.40491,88.57272,0.03265,0.01394,2.7236,66.74153,118.55796
885,7247.5,88.95833,90.24306,0.03549,0.01496,2.71701,67.03761,118.70636
886,7248.0,87.31621,90.28052,0.04408,0.02387,2.70427,67.20084,118.6142
887,7248.5,85.22343,89.36869,0.05164,0.03389,2.69828,67.22169,118.45291
888,7249.0,75.40137,90.05473,0.05387,0.04033,2.69369,67.1116,118.40814
889,7249.5,57.71566,91.76247,0.05379,0.04383,2.69637,66.8886,118.62626
890,7250.0,48.3083,93.02959,0.05203,0.0439,2.70328,66.58578,118.60999
891,7250.5,54.90378,91.14732,0.04606,0.03733,2.71459,66.26711,118.02944
892,7251.0,71.6105,88.26759,0.03994,0.02954,2.72388,66.00743,117.20142
893,7251.5,102.2545,88.6336,0.03664,0.0236,2.72345,65.84919,116.58073
894,7252.0,119.71043,88.1607,0.03399,0.01846,2.71657,65.77092,116.52299
895,7252.5,124.65839,86.7244,0.02957,0.01349,2.71449,65.6634,116.69762
896,7253.0,141.37811,83.33862,0.0256,0.01148,2.72639,65.40343,116.71826
897,7253.5,150.82178,82.03541,0.02396,0.01135,2.73922,65.06685,116.46967
898,7254.0,129.87877,83.9521,0.02523,0.01174,2.73902,64.83467,116.29691
899,7254.5,126.78209,87.06063,0.02935,0.01305,2.72801,64.85504,116.30692
900,7255.0,127.42358,88.07598,0.03521,0.01531,2.71603,65.1315,116.44669
901,7255.5,126.26325,86.23173,0.03763,0.01332,2.71063,65.55118,116.83047
902,7256.0,122.83125,83.74234,0.03565,0.00898,2.70977,65.99667,117.72224
903,7256.5,121.39554,84.51875,0.03357,0.00804,2.70814,66.41396,118.81589
904,7257.0,116.22424,88.00551,0.03485,0.01293,2.70115,66.89733,119.66585
905,7257.5,110.45647,90.31023,0.03935,0.02019,2.69257,67.58228,120.38377
906,7258.0,105.11705,90.71339,0.04213,0.02355,2.68753,68.27028,121.16206
907,7258.5,101.10857,89.56747,0.04337,0.02306,2.68781,68.74889,121.87471
908,7259.0,99.38881,89.54575,0.04412,0.0203,2.69329,69.0377,122.3847
909,7259.5,97.06415,92.04965,0.04309,0.01504,2.70329,69.30484,122.70983
910,7260.0,91.8176,97.13789,0.04193,0.01096,2.71356,69.64619,122.98022
911,7260.5,88.23796,101.34896,0.04149,0.0102,2.71523,70.08423,123.44463
912,7261.0,86.30615,103.65408,0.04046,0.01095,2.71175,70.54778,124.09624
913,7261.5,82.9761,103.51056,0.03927,0.01204,2.70782,70.93176,124.62451
914,7262.0,82.23469,103.22903,0.03925,0.01335,2.70481,71.14946,124.97856
915,7262.5,81.46488,103.01648,0.04046,0.01493,2.70171,71.13829,125.16579
916,7263.0,82.4058,102.47121,0.04112,0.01633,2.70308,70.87093,125.09187
917,7263.5,83.7363,100.26282,0.04124,0.01668,2.70825,70.37667,124.51722
918,7264.0,86.81708,96.86626,0.04427,0.01988,2.71179,69.73125,123.28596
919,7264.5,93.1405,95.3599,0.04769,0.02279,2.70997,69.02608,121.74636
920,7265.0,99.64793,94.98392,0.04741,0.02202,2.70805,68.34703,120.50526
921,7265.5,104.82092,93.36895,0.04106,0.01438,2.71037,67.68244,119.63512
922,7266.0,106.46437,88.89214,0.03483,0.00796,2.71215,67.04115,119.00813
923,7266.5,109.13156,86.8238,0.03071,0.00519,2.71331,66.50224,118.51235
924,7267.0,113.84386,87.78984,0.02666,0.0038,2.72016,66.14178,118.20634
925,7267.5,112.96243,89.75507,0.02589,0.00681,2.72817,65.96271,118.08186
926,7268.0,109.93803,91.21651,0.03237,0.01764,2.73457,65.90491,117.94926
927,7268.5,107.73586,92.12489,0.03911,0.02631,2.73275,65.91433,117.75203
928,7269.0,104.87659,92.62725,0.04324,0.0287,2.72978,65.96764,117.55252
929,7269.5,102.37733,92.69728,0.04462,0.0265,2.72686,66.04062,117.38546
930,7270.0,104.6327,94.08739,0.04386,0.02143,2.72717,66.1068,117.18837
931,7270.5,104.61913,96.40493,0.0402,0.0148,2.72872,66.16338,117.17264
932,7271.0,100.86506,95.62843,0.03756,0.01234,2.73583,66.23643,117.63653
933,7271.5,97.02371,92.99155,0.03689,0.01487,2.73773,66.35588,118.39629
934,7272.0,93.20901,90.85912,0.03767,0.01906,2.72972,66.54751,119.00211
935,7272.5,93.57865,92.89783,0.03675,0.01942,2.72054,66.81494,119.37399
936,7273.0,94.51235,95.38091,0.03325,0.01486,2.71879,67.13372,119.59356
937,7273.5,93.62885,97.48415,0.03075,0.01071,2.72537,67.48069,119.85633
938,7274.0,90.51862,97.89935,0.03321,0.01301,2.72752,67.84256,120.28378
939,7274.5,87.11536,97.79474,0.03728,0.01835,2.7224,68.1839,120.80968
940,7275.0,85.98901,98.57123,0.04223,0.0238,2.71745,68.4673,121.25939
941,7275.5,84.1638,100.57264,0.04783,0.02761,2.71114,68.68859,121.55126
942,7276.0,81.65399,100.66178,0.05168,0.02893,2.70933,68.85352,121.80954
943,7276.5,78.79748,99.00134,0.048,0.02271,2.70792,68.95224,122.01753
944,7277.0,78.84575,96.47723,0.04273,0.01569,2.715,68.94903,122.07443
945,7277.5,80.90128,94.12271,0.04131,0.01399,2.717,68.82819,121.95013
946,7278.0,83.48019,93.06738,0.04667,0.02098,2.71253,68.62962,121.64996
947,7278.5,85.09128,93.26096,0.04991,0.02674,2.69971,68.4201,121.29022
948,7279.0,85.97849,95.63924,0.04445,0.0232,2.69656,68.27585,121.05717
949,7279.5,90.58025,96.61008,0.0349,0.015,2.71024,68.24688,121.15971
950,7280.0,94.1877,97.47672,0.03223,0.01263,2.73185,68.31855,121.64117
951,7280.5,89.69839,97.07072,0.03155,0.01105,2.74236,68.40797,122.04289
952,7281.0,89.7627,95.52283,0.03295,0.00955,2.74295,68.43547,121.81212
953,7281.5,91.2785,92.89088,0.03824,0.0112,2.73421,68.39975,120.73079
954,7282.0,91.87773,92.10188,0.04402,0.01384,2.72607,68.42784,119.62198
955,7282.5,96.36632,94.52921,0.04346,0.01222,2.72266,68.70684,119.35764
956,7283.0,99.50235,95.40122,0.03808,0.00778,2.73007,69.32733,120.18719
957,7283.5,93.76653,94.8608,0.03514,0.00667,2.73954,70.22343,121.80301
958,7284.0,89.87533,96.66718,0.03827,0.0112,2.73028,71.28617,123.64775
959,7284.5,86.53376,103.76689,0.04462,0.01779,2.70838,72.70966,125.78654
960,7285.0,82.29476,113.5478,0.04801,0.02135,2.68847,74.78163,128.34279
961,7285.5,86.11662,120.35767,0.05376,0.02794,2.67415,77.22284,130.76051
962,7286.0,105.32148,122.59276,0.06757,0.04302,2.65373,79.13861,132.37639
963,7286.5,121.0366,122.49181,0.07931,0.05554,2.63574,79.63438,132.89925
964,7287.0,106.506,121.66267,0.08262,0.05806,2.63101,78.89587,132.90564
965,7287.5,82.7601,121.18747,0.07623,0.04912,2.6405,77.87555,133.00636
966,7288.0,84.22876,122.13275,0.06517,0.03427,2.65214,77.4594,133.20622
967,7288.5,99.81778,122.59539,0.05121,0.01612,2.66779,77.58856,133.15041
968,7289.0,82.58382,121.42319,0.04398,0.00553,2.68653,77.53434,132.81802
969,7289.5,29.06198,118.27233,0.04756,0.00729,2.69596,76.99382,132.69252
970,7290.0,68.91987,116.059,0.061,0.02034,2.68356,76.61947,132.76744
971,7290.5,154.47398,120.10661,0.07692,0.0367,2.64764,77.28906,132.81746
972,7291.0,174.02081,126.07264,0.09027,0.05158,2.61465,79.00332,133.14026
973,7291.5,181.5444,132.90424,0.10053,0.06464,2.59512,80.80231,133.9678
974,7292.0,193.02011,138.4987,0.10569,0.07314,2.58992,81.8686,135.07751
975,7292.5,201.10849,143.79378,0.10824,0.07841,2.58708,82.28262,135.97696
976,7293.0,180.51115,146.65265,0.10601,0.07819,2.58402,82.5631,136.73445
977,7293.5,156.63379,144.34198,0.1008,0.07432,2.58746,82.80012,137.30499
978,7294.0,141.75954,138.37251,0.09891,0.07118,2.59454,82.70965,137.56911
979,7294.5,126.28238,132.82718,0.09189,0.0615,2.60124,81.8404,136.86792
980,7295.0,119.59116,128.40321,0.07638,0.04435,2.62478,79.79212,134.39111
981,7295.5,112.2812,123.84467,0.05876,0.02779,2.66215,76.88128,130.5195
982,7296.0,110.23026,119.52001,0.04758,0.01894,2.69256,73.87402,126.43544
983,7296.5,104.84865,115.46938,0.04456,0.01717,2.70138,71.52834,123.3773
984,7297.0,104.49804,113.75365,0.04173,0.0135,2.69924,70.25563,121.45494
985,7297.5,102.14337,114.09874,0.03914,0.00888,2.7107,70.01081,120.73035
986,7298.0,92.1922,116.50259,0.03991,0.0076,2.72753,70.50096,121.55534
987,7298.5,79.33591,117.38896,0.04397,0.01013,2.73996,71.37653,123.26833
988,7299.0,75.93242,114.68989,0.04845,0.01527,2.74029,72.30074,124.92546
989,7299.5,76.61445,112.62337,0.05047,0.02116,2.73356,73.02587,125.78246
990,7300.0,69.61698,111.93916,0.05003,0.02596,2.7255,73.42789,126.04628
991,7300.5,55.04335,112.43601,0.04799,0.02636,2.71675,73.55684,125.99516
992,7301.0,63.57156,112.65394,0.04938,0.02749,2.70456,73.62434,125.76964
993,7301.5,69.21214,113.99226,0.05725,0.03348,2.6868,73.80958,125.54477
994,7302.0,77.88174,114.04336,0.06484,0.0393,2.67418,74.15525,125.46619
995,7302.5,86.00295,114.40475,0.06303,0.03601,2.67209,74.59752,125.66927
